person_income,person_home_ownership,loan_percent_income,loan_int_rate,cb_person_default_on_file,loan_status
55000,1,0.07,18.3,0,0
55000,0,0.01,13.06,1,0
55000,2,0.05,12.68,1,0
69996,0,0.46,10.99,0,1
11340,2,0.21,6.39,0,1
11440,2,0.15,12.73,1,0
73000,0,0.44,11.99,0,1
105500,0,0.29,8.49,0,0
74000,0,0.42,10.99,0,1
55000,2,0.04,14.26,1,0
55000,1,0.11,17.58,1,0
55000,1,0.03,14.27,1,0
55000,1,0.01,10.65,0,0
61200,0,0.49,11.71,0,1
75000,0,0.4,10.65,0,1
80000,0,0.38,12.42,0,1
80000,0,0.38,6.62,0,1
55000,1,0.05,10.74,0,0
55000,0,0.03,14.09,0,1
55000,1,0.08,14.83,0,0
55000,1,0.09,14.83,1,1
55000,0,0.09,17.93,0,1
105000,0,0.29,5.99,0,0
55000,0,0.27,17.49,0,0
55000,1,0.1,6.62,0,0
55000,0,0.07,11.71,0,0
55000,1,0.04,13.99,0,0
55000,1,0.09,17.93,1,1
55000,1,0.09,16.32,0,0
55000,1,0.02,10.99,0,0
55000,1,0.08,12.99,0,0
55000,1,0.05,12.99,0,0
55000,1,0.07,11.36,0,0
12000,2,0.25,9.62,0,1
55000,0,0.23,16.29,0,1
55000,1,0.09,13.85,0,0
55000,1,0.07,7.51,0,0
55000,0,0.14,18.64,1,1
55000,1,0.13,19.69,0,0
55000,1,0.08,11.26,0,0
55000,1,0.09,10.36,0,0
73000,0,0.41,11.11,0,1
55000,0,0.2,8.9,0,0
81300,0,0.36,12.69,0,1
89000,0,0.32,7.49,0,1
12000,2,0.17,10.75,0,1
55000,1,0.08,10.37,0,0
55000,1,0.07,8.94,0,0
55000,1,0.1,13.57,1,0
55000,1,0.11,5.99,0,0
55000,1,0.14,11.71,0,0
55000,0,0.05,17.27,0,1
65000,0,0.43,7.9,0,1
12000,2,0.27,10.99,0,1
55000,1,0.11,14.59,0,1
55000,1,0.03,7.51,0,0
55000,1,0.02,14.22,1,0
55000,2,0.06,9.88,0,0
96000,0,0.29,7.9,0,0
12000,2,0.38,11.14,0,1
55000,0,0.25,7.9,0,0
55000,0,0.24,9.91,0,0
87550,0,0.27,18.62,0,1
12000,2,0.15,14.42,1,1
55000,1,0.15,7.9,0,0
55000,1,0.04,7.51,0,0
55000,1,0.02,5.42,0,0
55000,1,0.04,8.49,0,0
55000,1,0.12,16.49,1,0
55000,1,0.04,10.99,0,0
55000,1,0.15,14.91,0,1
55000,1,0.02,7.88,0,0
55000,0,0.07,7.88,0,0
55000,0,0.09,11.83,0,1
52000,0,0.5,10.99,0,1
110000,0,0.23,10.99,0,0
55000,0,0.21,15.96,1,0
57000,0,0.45,15.99,1,1
55000,1,0.01,9.91,0,0
55000,0,0.15,10.99,0,0
55000,1,0.04,7.49,0,0
40000,0,0.15,10.25,0,1
47000,0,0.15,15.7,1,1
48000,0,0.15,9.99,0,1
55000,0,0.11,12.42,0,0
55000,1,0.13,8.49,0,0
55000,1,0.04,9.99,0,0
48000,0,0.15,10.59,0,1
55000,1,0.11,15.31,0,0
55000,2,0.11,10.99,0,0
55000,1,0.07,13.92,1,0
55000,1,0.06,10.99,0,0
55000,1,0.09,13.92,0,0
55000,1,0.02,7.75,0,0
49861,0,0.5,13.11,1,1
55000,2,0.07,19.41,0,0
55000,1,0.09,6.54,0,0
55000,1,0.07,8.9,0,0
55000,1,0.07,16.02,1,0
55000,1,0.1,11.99,0,0
53196,0,0.47,11.86,0,1
54000,0,0.46,10.74,0,1
48000,0,0.15,13.61,1,1
55000,1,0.11,11.49,0,0
55000,1,0.08,10.99,1,1
55000,1,0.12,12.87,1,0
55000,2,0.07,14.84,1,0
55000,1,0.11,10.62,0,0
54383,0,0.46,15.65,1,1
49000,0,0.15,11.36,0,1
13500,2,0.5,9.63,0,1
55000,1,0.12,15.31,1,0
55000,1,0.08,11.83,0,0
55000,0,0.06,9.63,0,0
55000,0,0.13,21.64,1,1
55000,1,0.06,14.46,1,0
55000,1,0.14,10.59,0,0
55000,1,0.1,10.99,0,0
56952,0,0.44,11.36,0,1
60000,0,0.42,8.9,0,1
60000,0,0.42,13.49,0,1
55000,1,0.09,11.83,0,0
55000,1,0.03,7.68,0,0
55000,1,0.05,12.69,0,0
55000,1,0.07,6.03,0,0
55000,0,0.17,19.03,1,0
55000,1,0.13,7.9,0,0
55000,1,0.12,8.9,0,0
55000,1,0.15,8.9,0,0
55000,1,0.07,8.9,0,0
60000,0,0.42,10.99,0,1
61000,0,0.41,9.91,0,1
55000,1,0.05,6.99,0,0
55000,1,0.09,10.99,0,0
55000,0,0.03,16.49,0,1
63000,0,0.4,11.36,0,1
63235,0,0.4,10.25,0,1
65000,0,0.38,10.38,0,1
65000,0,0.38,10.99,0,1
65800,0,0.38,7.51,0,1
55000,1,0.07,9.88,0,0
55000,0,0.05,11.36,0,0
55000,0,0.13,15.33,1,0
55000,1,0.05,7.51,0,0
55000,0,0.13,10.62,0,1
66000,0,0.38,11.48,0,1
55000,1,0.07,11.14,0,0
55000,1,0.12,11.48,0,0
55000,1,0.03,11.83,0,0
55000,0,0.13,12.18,0,1
55000,1,0.03,7.74,0,0
55000,1,0.05,8.59,0,0
55000,0,0.12,12.53,0,0
55000,1,0.1,11.48,0,0
69000,0,0.36,14.09,1,1
69996,0,0.36,15.95,1,1
70000,0,0.36,11.71,0,1
14400,2,0.14,14.79,0,0
64000,0,0.39,15.2,0,1
70000,0,0.36,14.83,0,1
72000,0,0.35,16.32,1,1
72000,0,0.35,10.75,0,1
57800,0,0.37,17.19,0,1
74400,0,0.34,10.38,0,1
68872,0,0.36,15.95,1,1
75000,0,0.33,15.2,0,1
75000,0,0.33,10.38,0,1
55000,1,0.08,14.27,1,0
55000,1,0.05,11.99,0,0
55000,1,0.1,10.99,0,0
55000,1,0.02,6.62,0,0
55000,2,0.08,6.03,0,0
55000,1,0.05,6.03,0,0
55000,1,0.18,17.49,0,0
55000,1,0.07,10.99,0,0
14400,2,0.39,10.37,0,1
69000,0,0.36,13.75,1,1
75600,0,0.33,9.99,0,1
77000,0,0.32,10.75,0,1
55000,1,0.13,10.99,0,0
55000,0,0.04,9.88,0,0
55000,1,0.13,10.99,0,0
55000,2,0.12,11.83,0,0
55000,1,0.07,15.65,1,1
55000,0,0.08,11.48,0,0
55000,1,0.11,14.11,0,0
55000,0,0.08,9.63,0,0
55000,0,0.04,9.32,0,0
55000,1,0.11,6.17,0,0
78000,0,0.32,10.99,1,1
78000,0,0.32,10.75,0,1
72000,0,0.35,15.95,1,1
55000,1,0.13,14.46,1,0
55000,1,0.06,16.89,1,1
55000,1,0.05,14.22,1,0
55000,1,0.13,10.46,0,0
55000,1,0.02,10.99,0,0
55000,3,0.01,7.4,0,0
55000,1,0.19,10.99,0,0
55000,1,0.08,10.99,0,0
55000,1,0.16,17.49,1,1
80000,0,0.31,10.99,0,1
80000,0,0.31,14.09,1,1
80000,0,0.31,11.86,0,1
55000,0,0.08,19.03,1,0
80000,0,0.31,12.87,0,1
14400,2,0.07,10.62,0,0
14400,2,0.15,14.96,0,1
55000,1,0.1,12.69,0,0
55000,1,0.17,19.42,1,0
55000,1,0.07,6.03,0,0
55000,0,0.08,12.42,0,0
55000,1,0.05,14.27,1,0
55000,1,0.06,7.9,0,0
55000,2,0.06,11.71,0,0
14400,2,0.35,14.96,0,1
84000,0,0.3,15.95,1,0
85000,0,0.29,10.75,0,0
55000,1,0.07,12.99,1,0
55000,1,0.07,7.29,0,0
55000,1,0.08,5.79,0,0
55000,1,0.16,14.91,1,0
55000,0,0.04,10.37,0,0
55000,1,0.05,6.92,0,0
55000,0,0.05,13.8,0,0
85000,0,0.29,11.89,0,0
85000,0,0.29,12.21,0,0
15000,2,0.29,12.42,0,1
55000,1,0.11,11.48,0,0
55000,0,0.12,10.99,1,1
55000,0,0.04,7.74,0,0
55000,1,0.06,8.94,0,1
55000,0,0.09,17.26,1,1
55000,1,0.14,17.26,0,1
90000,0,0.28,9.99,0,0
90000,0,0.28,15.58,0,0
15000,2,0.33,7.51,0,1
78000,0,0.32,10.99,1,1
91000,0,0.27,11.36,0,0
15000,1,0.13,16.89,1,1
92200,0,0.27,14.96,0,0
96000,0,0.26,10.99,0,0
55000,0,0.03,7.9,0,0
55000,0,0.02,16.29,0,1
55000,0,0.09,11.49,0,0
55000,1,0.09,8.49,0,0
55000,1,0.04,19.69,0,0
55000,1,0.01,8.49,0,0
96000,0,0.26,10.99,0,0
97000,0,0.26,10.37,0,0
86000,0,0.29,16.0,1,1
88000,0,0.28,14.46,1,1
100000,0,0.25,11.66,0,0
15000,1,0.27,15.37,0,1
15000,2,0.25,9.32,0,1
75480,0,0.28,15.27,1,1
102000,0,0.25,9.62,0,0
15000,1,0.13,12.84,0,0
103250,0,0.24,12.73,0,0
105996,0,0.24,14.83,0,0
55000,0,0.14,10.99,0,0
55000,1,0.03,7.68,0,0
55000,1,0.14,15.28,1,0
55000,1,0.07,10.99,0,0
96000,0,0.26,16.89,1,1
110000,0,0.23,13.49,0,0
55000,1,0.09,14.96,0,0
55000,1,0.1,15.65,1,1
55000,0,0.04,15.95,0,1
55000,1,0.07,7.51,0,0
15456,1,0.26,8.9,0,1
55000,1,0.08,10.99,0,1
55000,0,0.06,15.99,1,1
55000,1,0.04,7.49,0,0
55000,1,0.04,15.99,0,0
55000,1,0.21,12.99,1,0
55000,1,0.06,13.49,1,0
15523,2,0.24,7.49,0,1
106000,0,0.24,16.63,1,1
15600,2,0.38,10.99,0,1
55000,0,0.21,11.36,0,0
108000,0,0.23,14.61,1,1
55000,0,0.2,11.36,0,0
15600,1,0.4,5.79,0,1
55000,0,0.22,15.31,0,1
55000,0,0.06,11.14,0,0
55000,0,0.15,15.27,0,0
102213,0,0.21,15.7,0,1
15600,2,0.41,7.74,0,1
55000,0,0.19,15.21,1,0
55000,0,0.2,17.19,1,1
55000,0,0.18,13.11,1,0
55000,0,0.18,15.58,0,0
55000,0,0.17,16.07,1,0
55000,0,0.17,8.49,0,0
55000,0,0.17,17.56,0,0
55000,0,0.17,11.36,0,0
16000,2,0.19,7.9,0,1
55000,1,0.03,15.62,1,0
55000,1,0.21,12.99,0,0
55000,1,0.09,12.61,0,0
55000,0,0.17,12.53,0,0
16000,1,0.45,5.42,0,1
55000,0,0.18,13.24,0,1
16000,1,0.38,7.14,0,1
55000,0,0.18,15.37,1,1
55000,0,0.16,9.88,0,0
55000,0,0.17,15.95,0,1
55000,0,0.15,9.91,0,0
55000,0,0.15,15.2,0,0
55000,0,0.15,16.32,0,0
16000,3,0.36,10.99,1,1
55000,0,0.15,15.21,0,0
55000,0,0.14,10.74,0,0
55000,0,0.12,6.99,0,0
55000,1,0.13,17.04,1,1
55000,0,0.03,10.99,0,0
55000,1,0.05,11.36,0,0
55000,0,0.15,19.42,0,1
55000,0,0.06,16.77,0,1
55000,0,0.14,14.46,1,1
55000,0,0.11,12.53,0,0
55000,0,0.11,18.3,0,1
55000,0,0.11,12.53,1,0
55000,0,0.1,14.11,1,1
16620,2,0.18,5.99,0,1
16656,1,0.14,14.72,0,1
78000,0,0.32,18.36,0,1
32004,0,0.15,11.12,0,1
36000,0,0.15,12.61,1,1
55000,1,0.1,8.49,0,0
55000,1,0.02,10.99,0,0
55000,1,0.09,13.43,1,0
55000,1,0.04,10.99,0,0
55000,1,0.04,12.23,1,0
16800,2,0.1,13.72,1,0
74000,0,0.33,15.31,1,1
16800,2,0.3,13.98,0,1
16800,2,0.3,9.88,0,1
55000,1,0.1,15.65,1,1
55000,0,0.05,11.89,0,0
55000,1,0.01,11.78,1,0
55000,0,0.09,13.04,0,0
105000,0,0.23,15.65,0,0
55000,0,0.2,12.53,0,0
108000,0,0.22,16.0,0,1
55000,0,0.19,16.7,1,0
17000,2,0.19,14.84,0,1
105400,0,0.2,15.31,0,1
55000,0,0.19,14.59,0,1
55000,0,0.17,10.99,0,0
55000,0,0.16,13.23,1,0
55000,0,0.14,11.83,0,0
17280,1,0.12,10.99,0,0
47000,0,0.15,17.14,0,1
49000,0,0.49,15.2,0,1
58000,0,0.41,10.75,0,1
17544,1,0.09,8.63,0,0
54000,0,0.44,16.45,1,1
17640,2,0.23,16.29,0,1
17676,2,0.14,14.74,0,0
65000,0,0.37,7.9,0,1
17795,2,0.15,10.99,0,0
59712,0,0.4,17.43,0,1
67000,0,0.36,7.49,0,1
18000,2,0.28,7.9,0,1
72000,0,0.33,7.66,0,1
72000,0,0.33,14.96,0,1
72000,0,0.33,13.85,0,1
18000,1,0.12,10.99,0,1
75860,0,0.32,10.99,0,1
78000,0,0.31,10.99,0,1
80000,0,0.3,13.92,1,0
85000,0,0.28,7.9,0,0
85000,0,0.28,10.99,0,0
90000,0,0.27,11.49,0,0
95000,0,0.25,13.67,1,0
85000,0,0.28,16.82,0,1
100450,0,0.24,12.69,0,0
103832,0,0.23,16.69,0,0
105000,0,0.23,9.25,0,0
105400,0,0.23,13.11,1,0
110000,0,0.22,18.39,1,0
55000,0,0.19,10.99,1,0
55000,0,0.19,9.25,0,0
18000,1,0.11,7.88,0,0
18000,2,0.26,7.88,0,1
55000,0,0.17,15.65,1,1
55000,0,0.12,10.99,1,0
75000,0,0.32,16.29,0,1
40000,0,0.15,11.12,0,1
45600,0,0.15,11.36,0,1
58704,0,0.4,14.72,0,1
18000,2,0.35,13.57,0,1
78200,0,0.3,11.36,0,0
90000,0,0.26,11.58,0,0
75000,0,0.31,10.51,0,1
72000,0,0.32,12.18,0,1
91440,0,0.25,6.54,0,0
55000,0,0.21,12.18,0,0
52000,0,0.44,13.49,0,1
49404,0,0.46,6.54,0,1
46000,0,0.49,14.46,0,1
69600,0,0.33,10.99,0,1
46500,0,0.48,14.96,1,1
39000,0,0.15,10.99,1,1
68231,0,0.33,12.99,1,1
73000,0,0.31,12.69,0,1
58500,0,0.38,13.67,0,1
75000,0,0.29,10.62,0,0
69000,0,0.32,13.67,1,1
19000,2,0.41,15.58,1,1
80000,0,0.28,9.76,0,0
85000,0,0.26,11.58,0,0
92000,0,0.24,12.69,0,0
55000,0,0.12,6.91,0,0
60000,0,0.36,15.62,1,1
19200,1,0.07,16.77,0,0
19200,2,0.31,10.99,0,1
83004,0,0.26,6.91,0,0
80001,0,0.27,18.64,0,1
55000,0,0.18,19.03,1,0
64600,0,0.28,6.91,0,1
55000,0,0.16,10.62,0,0
19200,2,0.31,11.99,0,1
40000,0,0.15,19.41,1,1
47580,0,0.44,10.99,0,1
57500,0,0.37,16.29,1,1
19200,1,0.25,13.61,1,1
66000,0,0.32,10.37,0,1
68666,0,0.31,12.69,0,1
71250,0,0.29,10.99,1,1
72000,0,0.29,11.99,0,1
80000,0,0.26,10.99,0,0
90000,0,0.23,14.54,0,0
83000,0,0.25,11.71,0,1
93000,0,0.23,12.42,0,1
100511,0,0.21,10.99,1,1
55000,0,0.18,10.65,0,0
55000,0,0.14,12.62,0,0
55000,0,0.15,18.79,0,1
32400,0,0.15,11.03,1,1
40934,0,0.5,12.53,0,1
58200,0,0.35,16.82,1,1
54000,0,0.38,14.61,1,1
50000,0,0.41,6.54,0,1
72000,0,0.28,11.49,0,0
30372,0,0.15,14.74,1,1
52275,0,0.33,17.58,1,1
39500,0,0.15,13.11,0,1
40000,0,0.5,6.91,0,1
42000,0,0.48,13.57,0,1
36500,0,0.15,10.99,1,1
45000,0,0.44,11.86,0,1
20000,2,0.19,6.99,0,0
20000,2,0.28,7.66,0,0
20000,2,0.32,5.42,0,0
20000,2,0.25,5.79,0,0
50000,0,0.4,13.49,0,1
50004,0,0.4,10.99,0,1
20000,2,0.5,10.99,0,1
20000,2,0.25,11.83,0,0
51996,0,0.38,10.99,1,1
20000,2,0.25,11.83,0,0
20000,1,0.25,8.59,0,0
52500,0,0.38,10.37,0,1
53004,0,0.38,13.04,0,1
54000,0,0.37,7.9,0,1
54000,0,0.37,11.11,0,1
54000,0,0.37,10.99,0,1
54996,0,0.36,6.62,0,1
55000,0,0.36,13.48,0,1
55000,0,0.36,11.83,0,1
56000,0,0.36,12.18,0,1
57000,0,0.35,11.71,0,1
57492,0,0.35,12.53,0,1
51500,0,0.39,15.65,1,1
58000,0,0.34,9.91,0,1
58000,0,0.34,14.72,0,1
59000,0,0.34,7.51,0,1
60000,0,0.33,10.99,0,1
54000,0,0.37,14.84,1,1
60000,0,0.33,10.99,0,1
54000,0,0.37,16.0,0,1
60000,0,0.33,12.21,0,1
60000,0,0.33,10.51,0,1
20400,1,0.16,13.06,1,0
20400,1,0.1,7.88,0,0
56000,0,0.36,18.25,0,1
56000,0,0.36,18.62,0,1
20400,2,0.15,11.03,1,0
20500,1,0.05,6.76,0,0
20640,2,0.3,14.84,0,0
63000,0,0.32,14.61,1,1
65000,0,0.31,8.9,0,1
65000,0,0.31,10.65,0,1
65000,0,0.31,10.99,0,1
65000,0,0.31,11.99,0,1
20800,2,0.34,10.62,0,0
65000,0,0.31,13.8,1,1
65000,0,0.31,6.54,0,1
59000,0,0.34,20.17,1,1
66000,0,0.3,8.9,0,0
66000,0,0.3,10.62,0,0
67000,0,0.3,11.71,0,0
67000,0,0.3,14.26,1,0
67500,0,0.3,10.99,0,0
63000,0,0.32,13.92,1,1
70000,0,0.29,10.99,0,0
70000,0,0.29,10.99,0,0
70000,0,0.29,13.85,0,0
70000,0,0.29,11.48,0,0
71874,0,0.28,11.48,0,0
72000,0,0.28,10.99,0,0
72000,0,0.28,8.9,0,0
72000,0,0.28,9.25,0,0
56100,0,0.3,14.59,1,1
72000,0,0.28,11.89,0,0
66000,0,0.3,12.21,0,1
72000,0,0.28,13.79,0,0
73992,0,0.27,9.96,0,0
75000,0,0.27,13.49,0,0
75000,0,0.27,13.49,0,0
58650,0,0.29,10.59,0,1
75000,0,0.27,10.99,0,0
69000,0,0.29,13.49,1,1
69000,0,0.29,17.14,1,1
75000,0,0.27,11.11,0,0
75000,0,0.27,6.54,0,0
21403,1,0.1,11.12,0,0
21424,1,0.36,7.51,0,1
75000,0,0.27,11.83,0,0
75000,0,0.27,12.18,0,0
75000,0,0.27,13.16,0,0
21600,2,0.19,7.49,0,0
77000,0,0.26,12.42,0,0
77625,0,0.26,11.11,0,0
78000,0,0.26,11.48,0,0
72000,0,0.28,13.22,0,1
21600,2,0.37,11.49,0,0
73000,0,0.27,15.05,1,1
79701,0,0.25,13.92,0,0
80000,0,0.25,7.49,0,0
80000,0,0.25,13.98,1,0
83000,0,0.24,14.38,0,0
21600,2,0.19,10.62,0,0
84000,0,0.24,13.49,0,0
84996,0,0.24,13.92,0,0
84996,0,0.24,13.92,0,0
85000,0,0.24,15.27,0,0
85000,0,0.24,10.59,0,0
73000,0,0.27,11.83,0,1
85155,0,0.23,14.61,0,0
87000,0,0.23,7.49,0,0
21996,2,0.38,5.42,0,0
88000,0,0.23,10.38,0,0
90000,0,0.22,11.99,0,0
90000,0,0.22,6.54,0,0
90000,0,0.22,13.22,1,0
92000,0,0.22,13.72,0,0
81400,0,0.25,14.84,1,1
81500,0,0.25,17.51,1,1
22000,2,0.36,6.99,0,0
93600,0,0.21,15.31,0,0
22000,1,0.11,7.49,0,0
94050,0,0.21,14.26,1,0
96000,0,0.21,17.19,1,0
96000,0,0.21,7.88,0,0
96000,0,0.21,14.42,0,0
96588,0,0.21,10.95,0,0
22000,2,0.11,10.75,0,0
97356,0,0.21,13.22,1,0
98000,0,0.2,6.91,0,0
22000,2,0.09,13.57,0,0
86652,0,0.23,11.58,0,1
22000,2,0.27,11.89,0,0
22000,1,0.24,12.21,0,0
100000,0,0.2,12.42,0,0
100000,0,0.2,12.69,0,0
100000,0,0.2,11.12,0,0
100000,0,0.2,13.98,1,0
22080,2,0.36,8.59,0,0
100000,0,0.2,10.99,0,0
22200,2,0.11,11.49,0,0
101000,0,0.2,7.9,0,0
101000,0,0.2,10.75,0,0
89004,0,0.22,17.58,1,1
22300,2,0.17,15.27,0,0
102000,0,0.2,13.85,0,0
22404,1,0.26,14.79,0,1
105000,0,0.19,10.62,0,0
106000,0,0.19,13.22,1,0
98000,0,0.2,14.96,0,1
98000,0,0.2,16.0,0,1
110000,0,0.18,14.11,1,0
99855,0,0.2,17.06,0,1
55000,0,0.17,11.11,0,0
22800,1,0.11,10.99,0,0
103000,0,0.19,18.17,0,1
55000,0,0.17,10.46,0,0
89250,0,0.19,10.99,0,1
55000,0,0.17,13.8,0,0
55000,0,0.17,6.54,0,0
108000,0,0.19,15.31,0,1
55000,0,0.17,14.26,0,0
55000,0,0.16,9.25,0,0
55000,0,0.18,10.99,0,1
55000,0,0.16,10.99,0,0
55000,0,0.15,6.62,0,0
100815,0,0.17,18.3,1,1
55000,0,0.15,12.73,0,0
22896,2,0.22,11.48,0,0
55000,0,0.15,17.74,1,0
55000,0,0.14,13.49,1,0
55000,0,0.14,7.9,0,0
55000,0,0.14,10.0,0,0
55000,0,0.14,8.9,0,0
55000,0,0.13,10.74,0,0
55000,0,0.13,6.54,0,0
55000,0,0.14,10.99,0,1
23000,2,0.2,5.79,0,0
55000,0,0.11,13.49,1,0
55000,0,0.11,14.22,0,0
55000,0,0.18,13.92,0,1
53313,0,0.37,10.99,0,1
23000,2,0.11,10.99,0,0
49110,0,0.4,12.42,0,1
18000,0,0.03,10.99,0,0
12000,0,0.06,7.37,0,0
12000,0,0.07,10.28,0,1
23000,0,0.04,10.99,0,0
10200,0,0.1,10.99,1,1
11808,0,0.08,14.91,0,1
12000,0,0.08,7.88,0,1
12000,0,0.08,16.32,1,1
12480,0,0.08,8.9,0,0
14400,0,0.07,16.32,1,1
17000,0,0.06,7.29,0,0
18000,0,0.06,13.49,0,1
20000,0,0.05,10.65,0,0
23400,2,0.21,15.33,0,0
36432,0,0.15,15.21,1,1
44000,0,0.43,16.82,0,1
51500,0,0.37,14.83,1,1
56136,0,0.34,15.68,1,1
23652,1,0.08,7.49,0,0
58000,0,0.33,14.09,0,1
23748,1,0.26,14.27,1,1
65000,0,0.29,12.84,1,0
65412,0,0.29,11.14,0,0
71000,0,0.27,6.54,0,0
83700,0,0.23,10.99,0,0
60000,0,0.32,15.96,1,1
42000,0,0.45,7.9,0,1
24000,1,0.29,6.62,0,0
60000,0,0.31,9.99,0,1
95000,0,0.2,13.57,1,0
99700,0,0.19,14.26,1,0
24000,2,0.25,8.9,0,0
24000,2,0.21,16.29,0,0
50400,0,0.37,16.02,0,1
60000,0,0.31,12.99,0,1
60000,0,0.31,10.99,0,1
62004,0,0.3,12.87,0,0
24000,2,0.25,10.99,0,0
55000,0,0.17,7.51,0,0
62500,0,0.29,9.91,0,0
55000,0,0.15,10.99,1,0
45000,0,0.41,14.27,0,1
24000,1,0.17,7.49,0,0
24000,2,0.25,10.99,0,0
30996,0,0.15,10.75,0,1
42000,0,0.43,14.65,0,1
24000,1,0.13,7.49,0,0
24000,1,0.17,10.59,0,0
24000,2,0.17,12.99,0,0
24000,1,0.4,11.99,0,0
45150,0,0.4,13.16,0,1
45996,0,0.39,10.99,0,1
50000,0,0.36,8.49,0,1
24000,2,0.08,7.29,0,0
50000,0,0.36,8.88,0,1
50000,0,0.36,13.48,1,1
24000,1,0.26,8.49,0,0
51200,0,0.35,14.96,1,1
51312,0,0.35,13.85,0,1
54000,0,0.33,10.99,0,1
55000,0,0.33,10.38,0,1
24000,2,0.33,10.37,0,0
56964,0,0.32,10.99,0,1
60000,0,0.3,8.49,0,0
24000,2,0.1,7.29,0,0
60372,0,0.3,14.65,1,0
63000,0,0.29,10.65,0,0
64000,0,0.28,11.11,0,0
64000,0,0.28,8.38,0,0
59000,0,0.31,12.18,0,1
66000,0,0.27,9.99,0,0
67800,0,0.27,10.08,0,0
68004,0,0.26,10.0,0,0
69790,0,0.26,10.25,0,0
24000,1,0.06,7.14,0,0
64000,0,0.28,11.58,0,1
70000,0,0.26,11.89,0,0
72000,0,0.25,15.95,1,0
67000,0,0.27,13.11,1,1
75000,0,0.24,8.9,0,0
24000,2,0.1,13.98,0,0
78000,0,0.23,8.9,0,0
24000,2,0.31,7.88,0,0
80000,0,0.23,10.59,0,0
80000,0,0.23,11.49,0,0
80000,0,0.23,10.39,0,0
81972,0,0.22,10.99,0,0
24000,1,0.38,10.99,0,0
24000,1,0.25,10.25,0,0
74000,0,0.24,17.04,1,1
24000,1,0.42,10.99,0,0
89004,0,0.2,7.49,0,0
90000,0,0.2,12.42,0,0
78000,0,0.23,18.79,0,1
90000,0,0.2,8.94,0,0
100000,0,0.18,13.49,1,0
100000,0,0.18,10.99,0,0
100000,0,0.18,7.88,0,0
101500,0,0.18,12.18,0,0
102000,0,0.18,10.0,0,0
90000,0,0.2,11.58,0,1
103000,0,0.17,16.82,1,0
110000,0,0.16,9.91,0,0
24000,2,0.05,8.94,0,0
24000,1,0.25,8.94,0,0
55000,0,0.14,8.49,0,0
102616,0,0.15,13.99,1,1
55000,0,0.13,10.99,0,0
55000,0,0.1,5.79,0,0
55000,0,0.11,14.46,1,1
30000,0,0.15,8.49,0,1
24000,1,0.46,10.99,1,0
65000,0,0.28,7.9,0,0
24000,2,0.25,12.53,0,0
24000,1,0.21,9.32,0,0
32220,0,0.15,11.49,0,1
105600,0,0.17,10.99,0,0
37793,0,0.47,12.69,0,1
24000,1,0.08,9.2,0,0
77000,0,0.23,13.48,0,0
88000,0,0.2,14.26,1,0
55000,0,0.12,8.7,0,0
55000,0,0.09,13.23,0,0
44000,0,0.4,10.99,0,1
44900,0,0.39,14.35,1,1
48500,0,0.36,12.42,0,1
50000,0,0.35,12.84,0,1
24570,1,0.35,10.99,1,0
24600,1,0.2,8.9,0,1
58100,0,0.3,13.57,1,0
92500,0,0.19,15.28,0,0
55000,0,0.15,14.72,1,0
55000,0,0.15,12.87,1,0
55000,0,0.03,11.48,0,0
35000,0,0.5,7.66,0,1
45000,0,0.39,11.99,0,1
58650,0,0.25,15.05,0,1
24996,1,0.24,5.99,0,0
24996,1,0.26,12.99,1,0
54000,0,0.32,19.42,0,1
75000,0,0.23,14.27,1,0
78000,0,0.22,17.49,1,1
33852,0,0.5,11.48,0,1
24996,1,0.24,9.25,0,0
37000,0,0.46,13.49,1,1
45300,0,0.38,14.72,0,1
48000,0,0.35,7.88,0,1
55000,0,0.31,7.88,0,1
55000,0,0.31,10.99,0,1
60000,0,0.28,10.99,0,0
60000,0,0.28,14.96,0,0
61000,0,0.28,11.49,0,0
65000,0,0.26,8.49,0,0
25000,1,0.34,7.9,0,0
25000,1,0.42,14.27,1,0
80000,0,0.21,5.79,0,0
80000,0,0.21,13.85,1,0
84996,0,0.2,7.88,0,0
25000,1,0.12,8.9,0,0
92000,0,0.18,14.54,1,0
25000,1,0.24,6.62,0,0
55000,0,0.15,11.12,0,0
25000,2,0.37,10.99,0,0
25000,2,0.14,13.49,0,0
25000,1,0.3,8.49,0,0
25000,1,0.28,10.99,0,0
78000,0,0.22,7.37,0,0
25000,2,0.2,10.99,0,0
91000,0,0.18,10.99,0,0
83000,0,0.2,11.97,0,0
24000,0,0.15,14.96,1,1
33000,0,0.15,12.53,0,1
39672,0,0.42,13.98,0,1
39996,0,0.42,14.09,0,1
25000,2,0.18,10.99,1,0
25000,1,0.04,9.63,0,0
82000,0,0.2,20.11,1,1
96600,0,0.17,10.62,0,0
25000,2,0.1,9.62,0,0
25000,1,0.19,14.83,0,0
25000,2,0.16,10.99,0,0
57721,0,0.29,10.99,0,0
25000,1,0.24,14.72,0,0
25000,2,0.2,16.32,1,0
68000,0,0.24,7.88,0,0
71000,0,0.23,14.72,0,0
39000,0,0.42,16.02,0,1
44544,0,0.37,14.27,1,1
43920,0,0.37,11.03,1,1
42000,0,0.39,10.25,0,1
50000,0,0.32,13.99,1,1
54000,0,0.3,15.57,0,1
25000,1,0.26,7.51,0,0
